"D","P","stone_dens","cluster_area","n_ants","cluster_dens","distance","cumulative","timepoints","ID"
0.8,0.2,0.424204755866667,0.171385770107375,0.182991843816439,0.0343750883775693,30.8223674580152,1,165,"R54"
1.13333333333333,0.266666666666667,0.159302264380952,-0.125685787505536,0.328090021784753,0.0301382561729403,29.2209551033812,1.4,165,"R34"
0.6,0,0.0884240655555556,-0.764436784389933,-0.851605518759618,0.0240064839584899,33.6884614799469,0.6,165,"R29"
1.26666666666667,0.533333333333333,0.314557011740741,-0.894635390844771,-1.04094436296504,0.022855613945473,23.0814342051824,1.8,165,"R05"
0.4,0.533333333333333,0.539561732285714,0.403260163123018,1.15327417847104,0.0358047346497505,30.8376130959596,0.933333333333333,180,"R54"
0.733333333333333,0.666666666666667,0.258367226190476,-0.380267276824133,-0.100543716353393,0.0293156728982685,29.0663104439012,1.4,180,"R34"
0.333333333333333,0.0666666666666667,0.1063715245,-0.54991480133791,-0.851605518759618,0.0237705303175891,33.4574968959137,0.4,180,"R29"
0.733333333333333,0.666666666666667,0.436727462238095,-0.487603151877963,-0.0978068528960437,0.0244816522510301,23.2399944762668,1.4,180,"R05"
0.8,1,0.509760020444444,-0.891242964435888,0.263848705037656,0.0359277637222256,30.807946797343,1.8,195,"R54"
1.73333333333333,0.266666666666667,0.248932467866667,-1.17678949237228,0.39952897814111,0.0314081650950516,29.0583016825233,2,195,"R34"
1.73333333333333,0.266666666666667,0.201974573766667,-0.226655900800823,-0.740284535915224,0.0236132733207345,33.6326619543688,2,195,"R29"
0.866666666666667,0.733333333333333,0.416676396541667,-0.0626360488208091,0.468075653145352,0.0251933518108888,23.4354361661169,1.6,195,"R05"
1.26666666666667,0.866666666666667,0.4266855744375,-1.2087137049313,-0.0595787398472119,0.0357680460111534,30.766057881109,2.13333333333333,210,"R54"
2.2,0.8,0.296009492466667,0.470634108269521,0.328090021784753,0.0295918180764401,29.0694406026656,3,210,"R34"
0.0666666666666667,0.0666666666666667,0.177285874,-0.444981646304225,-1.1855684672928,0.0231608594746124,33.6799096062253,0.133333333333333,210,"R29"
1.26666666666667,0.266666666666667,0.424963234217391,-0.181977659915018,-0.0978068528960437,0.0240254579112043,23.4212147866848,1.53333333333333,210,"R05"
0.666666666666667,0.133333333333333,0.430414412166667,-0.516906102523972,0.182991843816439,0.0352826610681646,30.7902888823468,0.8,225,"R54"
1.53333333333333,0.666666666666667,0.421430198333333,0.916841753125697,0.0423341963593222,0.028376909769253,29.1474107943031,2.2,225,"R34"
1.13333333333333,0.0666666666666667,0.251264424111111,-0.272208816232374,-0.40632158738204,0.0241469535089855,33.4011329297113,1.2,225,"R29"
1.46666666666667,0.6,0.47500926883871,-0.352413463036516,0.0908206491177547,0.0247500248829513,23.3384531600213,2.06666666666667,225,"R05"
1.06666666666667,0.333333333333333,0.496772504,-0.364750606599794,0.102134982595222,0.0349400759635263,30.7658282551022,1.4,240,"R54"
0.866666666666667,0.2,0.3819716311875,-0.429382744185627,0.11377315271568,0.029862713783952,29.273042941369,1.06666666666667,240,"R34"
0.8,0.2,0.255291658866667,0.224176560241253,0.929530206750693,0.0256325408655821,33.1295623997592,1,240,"R29"
1,0.4,0.401559597571429,0.04828381041047,0.751016906166049,0.0256442029563026,23.3144351655625,1.4,240,"R05"
0.8,0.2,0.5785938576,-0.484116877211785,0.182991843816439,0.0352418999677544,30.7861460276854,1,255,"R54"
0.666666666666667,0.0666666666666667,0.392796036909091,-0.337112282836364,0.185212109072037,0.0299454575329761,29.0844698267796,0.733333333333333,255,"R34"
1.2,0.533333333333333,0.279111607115385,-0.782254784065111,1.37481413812827,0.0275229465767997,33.0538003657804,1.73333333333333,255,"R29"
0.4,0.333333333333333,0.467915290272727,0.219613824735665,0.939644408179848,0.0258056778645416,23.2521886261712,0.733333333333333,255,"R05"
1.46666666666667,0.8,0.302103002,-0.352759501158751,0.748989872364957,0.0360737421288889,30.7220202992116,2.26666666666667,270,"R54"
0.533333333333333,0.333333333333333,0.372812518692308,0.40660278871421,0.11377315271568,0.0290132116797073,29.043418146097,0.866666666666667,270,"R34"
0.266666666666667,0.133333333333333,0.346692376,-0.297284962410359,0.929530206750693,0.0263547808969777,33.4131479784106,0.4,270,"R29"
0.733333333333333,0.4,0.358623561117647,0.0150437718424608,0.279448151131553,0.024589083805793,23.1266769453719,1.13333333333333,270,"R05"
0.933333333333333,0.0666666666666667,0.364299836266667,-0.489989934157361,0.748989872364957,0.0362577992564571,30.6613174494402,1,285,"R54"
1.46666666666667,0.6,0.399455490774194,0.172558531859912,0.11377315271568,0.0292592786388678,29.1522455351442,2.06666666666667,285,"R34"
0.8,0.333333333333333,0.347155868647059,0.530719321402017,0.59556725821751,0.0248240854377894,33.715497726387,1.13333333333333,285,"R29"
0.733333333333333,0.4,0.441075949529412,-0.27288039596472,0.0908206491177547,0.0246272652163409,23.0419047135442,1.13333333333333,285,"R05"
1.13333333333333,0.8,0.481153895862069,-0.742875592259126,0.66813301114374,0.0364546973842155,30.5934575394797,1.93333333333333,300,"R54"
1.66666666666667,1,0.39092557985,-0.605978367571584,0.256651065428395,0.0304126708416788,29.1572598575574,2.66666666666667,300,"R34"
0.533333333333333,0.0666666666666667,0.262645739666667,0.181740457930833,1.48613512097267,0.0264940575966593,33.4845816583871,0.6,300,"R29"
0.4,0.133333333333333,0.525633977,0.48520792103836,0.845330657172948,0.0251621918300739,23.0776736692238,0.533333333333333,300,"R05"
0.8,0.266666666666667,0.6191392605,0.108628325971893,1.47670162335591,0.0367570273452835,30.5884570735714,1.06666666666667,315,"R54"
0.666666666666667,0.2,0.473636030076923,-0.73886045645226,0.185212109072037,0.0303737376320474,29.1683480631094,0.866666666666667,315,"R34"
1.13333333333333,0.466666666666667,0.418591647458333,0.952262308667458,2.15406101803903,0.0266356441280585,36.501849548099,1.6,315,"R29"
1.13333333333333,0.533333333333333,0.51757048772,0.824817034383637,1.41121316321434,0.025919768604815,23.2826408340663,1.66666666666667,315,"R05"
0.733333333333333,0.133333333333333,0.706383526615385,0.385747268034693,1.71927220701956,0.036812744004628,30.7289138214622,0.866666666666667,330,"R54"
1.13333333333333,0.0666666666666667,0.570258561722222,-0.242337109877146,0.256651065428395,0.0300273590958877,29.1108667543245,1.2,330,"R34"
0.733333333333333,0.2,0.438993593285714,-0.0768225652007259,1.48613512097267,0.0268798383576746,36.6866266780462,0.933333333333333,330,"R29"
0.8,0.133333333333333,0.573272078785714,-0.448995368023578,1.22258566120055,0.0277241151903867,23.27042243314,0.933333333333333,330,"R05"
0.733333333333333,0.8,0.521547603304348,-0.653643050594021,1.31498790091348,0.0375170348350274,30.7277141667721,1.53333333333333,345,"R54"
1.2,0.2,0.490244554285714,-0.255052104588477,0.613845847210183,0.0309533140921751,29.0290334496622,1.4,345,"R34"
1.13333333333333,0.266666666666667,0.370705701095238,-1.20824089238947,1.26349315528388,0.0278430912993751,33.295849841971,1.4,345,"R29"
1,0.533333333333333,0.582890973521739,-1.02394447763366,0.751016906166049,0.0276279500666683,23.2334123358786,1.53333333333333,345,"R05"
1.13333333333333,0.333333333333333,0.632255914181818,-0.327685597020605,0.344705566258873,0.0354200250184186,30.64875296272,1.46666666666667,360,"R54"
0.466666666666667,0.2,0.4724636637,0.359796704840643,1.2567964544174,0.0318764026770255,28.9167116816861,0.666666666666667,360,"R34"
0.866666666666667,0.0666666666666667,0.505405444571429,-0.404580962239512,1.15217217243948,0.0266989140785568,33.3116875532373,0.933333333333333,360,"R29"
0.733333333333333,0.4,0.493384453764706,-0.982009868774801,0.562389404152251,0.0270609884190762,23.2510172424848,1.13333333333333,360,"R05"
0.2,0.0666666666666667,0.84012997,-0.289032217957482,-0.544719907174513,0.0337225269443918,30.7154450289851,0.266666666666667,375,"R54"
0.6,0,0.541893807777778,0.615907426247657,1.32823541077376,0.031768113859947,28.9374580980009,0.6,375,"R34"
0.4,0.0666666666666667,0.495274823142857,-0.418863440396552,0.59556725821751,0.0258507923205577,33.2032178534431,0.466666666666667,375,"R29"
1.26666666666667,0.866666666666667,0.459223232375,-1.18382135948377,0.751016906166049,0.0279446290800647,23.1171084361956,2.13333333333333,375,"R05"
0.733333333333333,0.8,0.596190530695652,-0.627028854639877,-0.140435601068429,0.0348382503350036,30.6441340794129,1.53333333333333,390,"R54"
0.0666666666666667,0.0666666666666667,0.547616367,-1.05865306756864,-0.295000604537646,0.0251922335936639,35.4871040198551,0.133333333333333,390,"R29"
1.06666666666667,0.533333333333333,0.733591749166667,-0.735562567401389,-0.463863045953296,0.0343805713968545,30.6653474521464,1.6,405,"R54"
0.866666666666667,0.2,0.5948926000625,-1.04900574671275,-0.628963553070829,0.0246618722819165,35.9631743138871,1.06666666666667,405,"R29"
0.6,0.4,0.5070001732,-0.505327047762836,-1.02986107450181,0.0331109879410467,30.8200605684517,1,420,"R54"
0.466666666666667,0.2,0.7036279362,-0.390969997110749,0.0389623439955374,0.0249665365344781,34.061850163004,0.666666666666667,420,"R29"
1.26666666666667,0.733333333333333,0.664554982066667,0.402554035700109,-1.4341453806079,0.0313095993095839,30.9056738667649,2,435,"R54"
0.733333333333333,0.133333333333333,0.622470402769231,-0.58496848551291,0.706888241061904,0.0262443417118956,34.0269822931308,0.866666666666667,435,"R29"
0.466666666666667,0.266666666666667,0.636240720363636,0.522839523147705,-1.83842968671398,0.030476189362937,30.7332927710078,0.733333333333333,450,"R54"
0.8,0.266666666666667,0.48901353625,-0.628395172007218,0.706888241061904,0.0262915982924691,33.7090266437317,1.06666666666667,450,"R29"
0.533333333333333,0.533333333333333,0.728264838125,0.702947232921885,-1.19157479694425,0.0313951453235427,30.6892856001555,1.06666666666667,465,"R54"
0.533333333333333,1,0.525177285391304,0.160897052315824,-0.072358638848857,0.0242165586793187,33.6523820266176,1.53333333333333,465,"R29"
0.666666666666667,0.266666666666667,0.508774360714286,0.293737594549994,-0.463863045953296,0.0331439104032651,30.7821619684184,0.933333333333333,480,"R54"
1.13333333333333,1,0.71529925625,-0.582229580885143,-0.740284535915224,0.0240105142460077,33.7995452474776,2.13333333333333,480,"R29"
0.6,0.2,0.939971502666667,0.282346000078017,-0.544719907174513,0.0330178206221504,30.7237120892299,0.8,495,"R54"
1.2,0.333333333333333,0.68756086873913,-0.74280645577842,-1.1855684672928,0.0235064673375786,33.6288445582872,1.53333333333333,495,"R29"
0.666666666666667,0.266666666666667,0.806733499142857,0.324797494577036,-0.787290490838164,0.0325367642954113,30.8269447414047,0.933333333333333,510,"R54"
0.466666666666667,0.0666666666666667,0.856881725375,-0.464530393636505,-1.2968894501372,0.0230204306577294,33.3670845850768,0.533333333333333,510,"R29"
1.06666666666667,0.6,0.55317079416,0.281608727783012,-0.140435601068429,0.0337007669044956,30.8638817447773,1.66666666666667,525,"R54"
1.46666666666667,0.333333333333333,0.818871050296296,-0.13695409484111,-1.2968894501372,0.0227128748988366,33.6671255794022,1.8,525,"R29"
0.6,0.333333333333333,0.534865353571429,0.555081650564363,0.587276149922523,0.0346339649796397,30.6918179629909,0.933333333333333,540,"R54"
1.86666666666667,0.2,0.541643294580645,0.72360803462299,-0.851605518759618,0.0225015963255836,33.8275170659623,2.06666666666667,540,"R29"
0.8,0.533333333333333,0.5862646095,0.629259347634126,0.587276149922523,0.034544703211495,30.6954958937943,1.33333333333333,555,"R54"
1.8,0.6,0.723151269611111,0.432471112551416,-0.183679621693251,0.0237700714438523,33.624147034346,2.4,555,"R29"
1.8,0.6,0.744162928861111,0.0121530323426981,-0.628963553070829,0.0235260020421491,33.5079831041014,2.4,570,"R29"
